,Date,Rented Bike,Day Hour,Temperature_C,Humidity_percent,Wind speed_ms,Visibility_10m,Dew point temperature_C,Solar Radiation_mjm2,Rainfall_mm,Snowfall_cm,Seasons,Holiday,Weekday
2150,2018-02-28,17,14,5.7,161.7218329231134,1.547562508716013,348,2.5,0.12221763272424921,0.0,0.0,Winter,No Holiday,Yes
2151,2018-02-28,7,15,4.8,178.72185572009374,1.3609765531356006,312,2.8,0.07696104113612832,1.7047480922384253,0.0,Winter,No Holiday,Yes
2152,2018-02-28,9,16,4.2,183.62987810536893,1.252762968495368,479,2.5,0.06765864847381481,0.0,0.0,Winter,No Holiday,Yes
2153,2018-02-28,8,17,3.8,186.0921123226208,1.308332819650179,654,2.3,0.0,0.0,0.0,Winter,No Holiday,Yes
2154,2018-02-28,11,18,3.6,186.0921123226208,1.1314021114911006,845,2.1,0.0,2.3513752571634776,0.0,Winter,No Holiday,Yes
2155,2018-02-28,19,19,2.5,198.4836170051494,1.0647107369924282,838,1.7,0.0,0.0,0.0,Winter,No Holiday,Yes
2156,2018-02-28,8,20,2.7,200.97766698167695,0.9162907318741551,1479,2.1,0.0,0.0,0.0,Winter,No Holiday,Yes
2157,2018-02-28,10,21,2.4,198.4836170051494,1.252762968495368,1349,1.6,0.0,2.302585092994046,0.0,Winter,No Holiday,Yes
2158,2018-02-28,13,22,2.3,200.97766698167695,1.0647107369924282,1207,1.7,0.0,0.0,0.0,Winter,No Holiday,Yes
2159,2018-02-28,23,23,1.8,200.97766698167695,0.7884573603642702,745,1.2,0.0,0.0,0.0,Winter,No Holiday,Yes
2160,2018-01-03,71,0,2.0,200.97766698167695,0.832909122935104,1894,1.4,0.0,1.0986122886681098,0.0,Spring,Holiday,Yes
2161,2018-01-03,147,1,2.1,203.4768647165022,0.18232155679395465,859,1.6,0.0,0.0,0.0,Spring,Holiday,Yes
2162,2018-01-03,180,2,2.0,203.4768647165022,0.6931471805599453,580,1.5,0.0,0.0,0.0,Spring,Holiday,Yes
2163,2018-01-03,92,3,1.6,203.4768647165022,1.1939224684724346,469,1.1,0.0,0.09531017980432487,0.0,Spring,Holiday,Yes
2164,2018-01-03,28,4,1.6,203.4768647165022,0.7419373447293773,636,1.1,0.0,0.0,0.0,Spring,Holiday,Yes
2165,2018-01-03,11,5,2.2,203.4768647165022,1.3609765531356006,362,1.7,0.0,0.0,0.0,Spring,Holiday,Yes
2166,2018-01-03,33,6,3.0,200.97766698167695,1.308332819650179,303,2.4,0.0,0.33647223662121295,0.0,Spring,Holiday,Yes
2167,2018-01-03,61,7,2.6,183.62987810536893,1.667706820558076,320,0.9,0.0,0.0,0.0,Spring,Holiday,Yes
2168,2018-01-03,148,8,1.5,161.7218329231134,1.4350845252893227,1246,-1.5,0.039220713153281295,0.0,0.0,Spring,Holiday,Yes
2169,2018-01-03,160,9,0.1,156.91735520671642,1.6486586255873816,615,-3.2,0.08617769624105233,0.0,0.0,Spring,Holiday,Yes
2170,2018-01-03,191,10,0.1,99.0956032381981,1.6486586255873816,1022,-8.3,0.7514160886839212,0.0,0.0,Spring,Holiday,Yes
2171,2018-01-03,239,11,0.8,96.87909298386184,1.6486586255873816,1035,-7.9,1.1631508098056809,0.0,0.0,Spring,Holiday,Yes
2172,2018-01-03,311,12,0.5,83.76000879410822,1.6486586255873816,1172,-9.8,1.2499017362143359,0.0,0.0,Spring,Holiday,Yes
2173,2018-01-03,358,13,1.4,64.71461004591777,1.6094379124341003,1681,-11.7,1.3737155789130306,0.0,0.0,Spring,Holiday,Yes
2174,2018-01-03,375,14,1.2,62.65016087475425,1.6486586255873816,1430,-12.2,1.3506671834767394,0.0,0.0,Spring,Holiday,Yes
2175,2018-01-03,458,15,1.6,60.59684199904321,1.6486586255873816,1567,-12.2,1.264126727145683,0.0,0.0,Spring,Holiday,Yes
2176,2018-01-03,460,16,1.4,56.52459465749672,1.6486586255873816,1480,-13.1,1.091923300517313,0.0,0.0,Spring,Holiday,Yes
2177,2018-01-03,423,17,0.4,64.71461004591777,1.6486586255873816,1366,-12.6,0.8020015854720274,0.0,0.0,Spring,Holiday,Yes
2178,2018-01-03,317,18,-0.8,70.97244300775598,1.6486586255873816,1429,-12.7,0.35767444427181594,0.0,0.0,Spring,Holiday,Yes
2179,2018-01-03,231,19,-1.7,81.60480049109367,1.4586150226995167,1375,-12.1,0.009950330853168083,0.0,0.0,Spring,Holiday,Yes
2180,2018-01-03,246,20,-2.2,90.28017282860651,1.5040773967762742,1325,-11.4,0.0,0.0,0.0,Spring,Holiday,Yes
2181,2018-01-03,212,21,-3.0,92.47124730733495,1.547562508716013,1301,-11.9,0.0,0.0,0.0,Spring,Holiday,Yes
2182,2018-01-03,190,22,-3.6,96.87909298386184,1.547562508716013,1277,-12.0,0.0,0.0,0.0,Spring,Holiday,Yes
2183,2018-01-03,190,23,-4.0,96.87909298386184,1.4816045409242156,1272,-12.4,0.0,0.0,0.0,Spring,Holiday,Yes
2184,2018-02-03,156,0,-4.3,99.0956032381981,1.2809338454620642,1334,-12.4,0.0,0.0,0.0,Spring,No Holiday,Yes
2185,2018-02-03,108,1,-4.6,96.87909298386184,1.1314021114911006,1372,-12.9,0.0,0.0,0.0,Spring,No Holiday,Yes
2186,2018-02-03,71,2,-5.3,96.87909298386184,0.7884573603642702,1434,-13.6,0.0,0.0,0.0,Spring,No Holiday,Yes
2187,2018-02-03,49,3,-5.7,92.47124730733495,0.9932517730102833,1559,-14.4,0.0,0.0,0.0,Spring,No Holiday,Yes
2188,2018-02-03,47,4,-5.8,88.09784566638017,0.9162907318741551,1552,-15.0,0.0,0.0,0.0,Spring,No Holiday,Yes
2189,2018-02-03,65,5,-6.1,90.28017282860651,0.6931471805599453,1621,-15.1,0.0,0.0,0.0,Spring,No Holiday,Yes
2190,2018-02-03,135,6,-6.4,92.47124730733495,0.9162907318741551,1593,-15.1,0.0,0.0,0.0,Spring,No Holiday,Yes
2191,2018-02-03,401,7,-6.6,96.87909298386184,0.4054651081081644,1555,-14.8,0.0,0.0,0.0,Spring,No Holiday,Yes
2192,2018-02-03,617,8,-6.2,81.60480049109367,0.33647223662121295,1600,-16.2,0.15700374880966478,0.0,0.0,Spring,No Holiday,Yes
2193,2018-02-03,343,9,-4.6,58.554900135344916,0.7884573603642702,1583,-18.1,0.6259384308664953,0.0,0.0,Spring,No Holiday,Yes
2194,2018-02-03,274,10,-1.8,50.50630282883184,1.1314021114911006,1608,-17.1,0.9516578757114464,0.0,0.0,Spring,No Holiday,Yes
2195,2018-02-03,343,11,0.1,50.50630282883184,1.0296194171811581,1640,-15.4,1.1600209167967532,0.0,0.0,Spring,No Holiday,Yes
2196,2018-02-03,388,12,1.8,42.66326267763133,1.1631508098056809,1556,-15.7,1.2837077723447896,0.0,0.0,Spring,No Holiday,Yes
2197,2018-02-03,375,13,2.3,35.049948585634766,1.410986973710262,1627,-17.2,1.3428648031925547,0.0,0.0,Spring,No Holiday,Yes
2198,2018-02-03,450,14,3.4,36.93016711846275,1.2237754316221157,1545,-15.8,1.3190856114264407,0.0,0.0,Spring,No Holiday,Yes
2199,2018-02-03,463,15,4.3,35.049948585634766,0.832909122935104,1837,-15.6,1.247032293786383,0.0,0.0,Spring,No Holiday,Yes
2200,2018-02-03,574,16,5.2,33.18601349806488,1.1314021114911006,1721,-15.4,1.0885619528146082,0.0,0.0,Spring,No Holiday,Yes
2201,2018-02-03,631,17,4.3,33.18601349806488,1.252762968495368,1961,-16.1,0.7561219797213337,0.0,0.0,Spring,No Holiday,Yes
2202,2018-02-03,854,18,3.5,35.049948585634766,0.6418538861723948,1961,-16.2,0.35767444427181594,0.0,0.0,Spring,No Holiday,Yes
2203,2018-02-03,568,19,2.0,42.66326267763133,1.1939224684724346,1985,-15.5,0.019802627296179712,0.0,0.0,Spring,No Holiday,Yes
2204,2018-02-03,427,20,1.2,60.59684199904321,1.252762968495368,1977,-12.6,0.0,0.0,0.0,Spring,No Holiday,Yes
2205,2018-02-03,396,21,1.0,58.554900135344916,0.8754687373538999,1880,-13.1,0.0,0.0,0.0,Spring,No Holiday,Yes
2206,2018-02-03,414,22,0.5,66.78995451767659,0.6418538861723948,1907,-12.2,0.0,0.0,0.0,Spring,No Holiday,Yes
2207,2018-02-03,284,23,0.3,66.78995451767659,0.18232155679395465,1895,-12.3,0.0,0.0,0.0,Spring,No Holiday,Yes
2208,2018-03-03,218,0,0.5,58.554900135344916,0.33647223662121295,1889,-13.5,0.0,0.0,0.0,Spring,No Holiday,Yes
2209,2018-03-03,229,1,0.6,62.65016087475425,0.33647223662121295,1933,-12.7,0.0,0.0,0.0,Spring,No Holiday,Yes
2210,2018-03-03,176,2,0.9,60.59684199904321,0.4054651081081644,1856,-12.8,0.0,0.0,0.0,Spring,No Holiday,Yes
2211,2018-03-03,149,3,0.8,66.78995451767659,0.5877866649021191,1594,-11.9,0.0,0.0,0.0,Spring,No Holiday,Yes
2212,2018-03-03,93,4,0.6,77.3226021532681,0.6418538861723948,1599,-10.5,0.0,0.0,0.0,Spring,No Holiday,Yes
2213,2018-03-03,55,5,0.8,68.87597017275151,0.6931471805599453,1463,-11.6,0.0,0.0,0.0,Spring,No Holiday,Yes
2214,2018-03-03,71,6,0.5,75.195950680168,0.6418538861723948,1543,-10.9,0.0,0.0,0.0,Spring,No Holiday,Yes
2215,2018-03-03,159,7,0.1,77.3226021532681,0.8754687373538999,1502,-11.0,0.0,0.0,0.0,Spring,No Holiday,Yes
2216,2018-03-03,306,8,0.4,66.78995451767659,1.0296194171811581,1564,-12.3,0.1484200051182733,0.0,0.0,Spring,No Holiday,Yes
2217,2018-03-03,329,9,2.2,50.50630282883184,0.9162907318741551,1513,-13.6,0.5933268452777344,0.0,0.0,Spring,No Holiday,Yes
2218,2018-03-03,354,10,5.1,44.603535095374504,0.7884573603642702,1563,-12.4,0.9321640810304452,0.0,0.0,Spring,No Holiday,Yes
2219,2018-03-03,431,11,8.1,33.18601349806488,1.1314021114911006,1738,-12.9,1.1474024528375417,0.0,0.0,Spring,No Holiday,Yes
2220,2018-03-03,605,12,10.7,24.133154927624492,0.9932517730102833,1657,-14.1,1.269760544863939,0.0,0.0,Spring,No Holiday,Yes
2221,2018-03-03,771,13,12.2,20.651315761510155,0.9555114450274363,1896,-14.5,1.3217558399823195,0.0,0.0,Spring,No Holiday,Yes
2222,2018-03-03,1025,14,14.4,20.651315761510155,0.8754687373538999,1833,-12.8,1.297463147413275,0.0,0.0,Spring,No Holiday,Yes
2223,2018-03-03,1238,15,16.0,20.651315761510155,1.1631508098056809,1828,-11.5,1.2029723039923526,0.0,0.0,Spring,No Holiday,Yes
2224,2018-03-03,1285,16,15.8,22.38134835456331,1.2809338454620642,1867,-10.8,0.9932517730102833,0.0,0.0,Spring,No Holiday,Yes
2225,2018-03-03,1197,17,15.0,35.049948585634766,1.252762968495368,1946,-6.5,0.6729444732424258,0.0,0.0,Spring,No Holiday,Yes
2226,2018-03-03,920,18,13.9,42.66326267763133,1.0647107369924282,1995,-5.3,0.3435897043900769,0.0,0.0,Spring,No Holiday,Yes
2227,2018-03-03,630,19,12.7,54.50619863651949,1.1939224684724346,2000,-3.6,0.009950330853168083,0.0,0.0,Spring,No Holiday,Yes
2228,2018-03-03,631,20,11.1,94.6709316025283,1.547562508716013,1957,1.3,0.0,0.0,0.0,Spring,No Holiday,Yes
2229,2018-03-03,588,21,10.3,96.87909298386184,1.1631508098056809,1843,0.8,0.0,0.0,0.0,Spring,No Holiday,Yes
2230,2018-03-03,516,22,10.2,90.28017282860651,0.9932517730102833,1972,0.0,0.0,0.0,0.0,Spring,No Holiday,Yes
2231,2018-03-03,215,23,9.4,147.38170477787352,0.9555114450274363,559,4.9,0.0,0.0,0.0,Spring,No Holiday,Yes
2232,2018-04-03,161,0,8.5,178.72185572009374,0.6418538861723948,303,6.4,0.0,0.0,0.0,Spring,No Holiday,Yes
2233,2018-04-03,118,1,8.3,188.55976409295616,0.09531017980432487,282,6.9,0.0,0.0,0.0,Spring,No Holiday,Yes
2234,2018-04-03,95,2,8.3,198.4836170051494,0.262364264467491,243,7.5,0.0,0.0,0.0,Spring,No Holiday,Yes
2235,2018-04-03,90,3,8.5,200.97766698167695,0.33647223662121295,238,7.8,0.0,0.09531017980432487,0.0,Spring,No Holiday,Yes
2236,2018-04-03,34,4,8.8,198.4836170051494,0.18232155679395465,218,8.0,0.0,0.0,0.0,Spring,No Holiday,Yes
2237,2018-04-03,15,5,8.8,200.97766698167695,0.7884573603642702,196,8.1,0.0,0.0,0.0,Spring,No Holiday,Yes
2238,2018-04-03,20,6,8.6,200.97766698167695,0.5306282510621704,224,7.9,0.0,0.18232155679395465,0.0,Spring,No Holiday,Yes
2239,2018-04-03,23,7,8.4,203.4768647165022,1.2809338454620642,122,7.9,0.0,0.0,0.0,Spring,No Holiday,Yes
2240,2018-04-03,70,8,8.3,203.4768647165022,0.4700036292457356,152,7.8,0.009950330853168083,0.0,0.0,Spring,No Holiday,Yes
2241,2018-04-03,157,9,8.8,203.4768647165022,0.832909122935104,196,8.3,0.18232155679395465,0.18232155679395465,0.0,Spring,No Holiday,Yes
2242,2018-04-03,239,10,9.8,186.0921123226208,0.5877866649021191,335,8.2,0.49469624183610705,0.0,0.0,Spring,No Holiday,Yes
2243,2018-04-03,273,11,10.1,181.17310954572713,0.5306282510621704,453,8.1,0.29266961396282,0.0,0.0,Spring,No Holiday,Yes
2244,2018-04-03,358,12,10.7,173.83609362248922,0.6418538861723948,393,8.2,0.41871033485818504,0.0,0.0,Spring,No Holiday,Yes
2245,2018-04-03,429,13,10.8,171.4016886475004,0.7884573603642702,400,8.1,0.3646431135879093,0.0,0.0,Spring,No Holiday,Yes
2246,2018-04-03,475,14,11.2,168.9730050693092,0.7419373447293773,518,8.4,0.37156355643248307,0.0,0.0,Spring,No Holiday,Yes
2247,2018-04-03,468,15,11.7,164.1330209912553,0.7884573603642702,616,8.5,0.4252677354043441,0.0,0.0,Spring,No Holiday,Yes
2248,2018-04-03,396,16,11.7,166.55009731514585,0.7419373447293773,753,8.7,0.2776317365982795,0.0,0.0,Spring,No Holiday,Yes
2249,2018-04-03,492,17,11.8,166.55009731514585,0.9932517730102833,990,8.8,0.33647223662121295,0.0,0.0,Spring,No Holiday,Yes
2250,2018-04-03,436,18,11.5,164.1330209912553,0.9162907318741551,1475,8.3,0.06765864847381481,0.0,0.0,Spring,No Holiday,Yes
2251,2018-04-03,289,19,11.2,164.1330209912553,1.1939224684724346,1614,8.0,0.0,0.0,0.0,Spring,No Holiday,Yes
2252,2018-04-03,26,20,11.3,161.7218329231134,0.7884573603642702,1978,7.9,0.0,0.0,0.0,Spring,No Holiday,Yes
2253,2018-04-03,7,21,10.6,183.62987810536893,1.1314021114911006,606,8.8,0.0,1.0986122886681098,0.0,Spring,No Holiday,Yes
2254,2018-04-03,8,22,9.6,191.0327862541051,1.252762968495368,721,8.3,0.0,0.0,0.0,Spring,No Holiday,Yes
2255,2018-04-03,9,23,8.7,188.55976409295616,1.3609765531356006,957,7.3,0.0,0.0,0.0,Spring,No Holiday,Yes
2256,2018-05-03,22,0,7.6,181.17310954572713,1.252762968495368,1974,5.7,0.0,2.302585092994046,0.0,Spring,No Holiday,Yes
2257,2018-05-03,23,1,7.0,181.17310954572713,1.252762968495368,2000,5.1,0.0,0.0,0.0,Spring,No Holiday,Yes
2258,2018-05-03,9,2,6.3,183.62987810536893,1.1631508098056809,1456,4.6,0.0,0.0,0.0,Spring,No Holiday,Yes
2259,2018-05-03,2,3,5.7,191.0327862541051,1.0986122886681098,458,4.4,0.0,0.9162907318741551,0.0,Spring,No Holiday,Yes
2260,2018-05-03,4,4,5.1,186.0921123226208,1.2809338454620642,1005,3.5,0.0,0.0,0.0,Spring,No Holiday,Yes
2261,2018-05-03,22,5,4.7,183.62987810536893,1.1939224684724346,1242,3.0,0.0,0.0,0.0,Spring,No Holiday,Yes
2262,2018-05-03,20,6,4.2,178.72185572009374,1.0986122886681098,1979,2.2,0.0,1.0986122886681098,0.0,Spring,No Holiday,Yes
2263,2018-05-03,85,7,3.8,178.72185572009374,1.1631508098056809,2000,1.8,0.0,0.0,0.0,Spring,No Holiday,Yes
2264,2018-05-03,184,8,3.6,181.17310954572713,1.1939224684724346,2000,1.7,0.0295588022415444,0.0,0.0,Spring,No Holiday,Yes
2265,2018-05-03,211,9,3.7,173.83609362248922,1.0296194171811581,2000,1.4,0.15700374880966478,0.0,0.0,Spring,No Holiday,Yes
2266,2018-05-03,232,10,4.4,161.7218329231134,1.0296194171811581,2000,1.2,0.44468582126144574,0.0,0.0,Spring,No Holiday,Yes
2267,2018-05-03,322,11,6.1,128.61859293294106,1.0647107369924282,2000,0.2,0.883767540168595,0.0,0.0,Spring,No Holiday,Yes
2268,2018-05-03,438,12,7.6,110.29918808998512,1.2237754316221157,2000,-0.1,1.0473189942805592,0.0,0.0,Spring,No Holiday,Yes
2269,2018-05-03,465,13,8.3,94.6709316025283,1.0986122886681098,2000,-1.2,0.883767540168595,0.0,0.0,Spring,No Holiday,Yes
2270,2018-05-03,550,14,10.0,79.45894297935381,1.0647107369924282,2000,-1.7,1.2412685890696329,0.0,0.0,Spring,No Holiday,Yes
2271,2018-05-03,637,15,10.3,77.3226021532681,1.252762968495368,2000,-1.7,1.2383742310432684,0.0,0.0,Spring,No Holiday,Yes
2272,2018-05-03,718,16,11.0,68.87597017275151,0.7884573603642702,2000,-2.4,1.085189268335969,0.0,0.0,Spring,No Holiday,Yes
2273,2018-05-03,865,17,10.0,77.3226021532681,0.8754687373538999,2000,-2.0,0.7514160886839212,0.0,0.0,Spring,No Holiday,Yes
2274,2018-05-03,1155,18,8.1,85.9244083624826,0.9932517730102833,2000,-2.5,0.29266961396282,0.0,0.0,Spring,No Holiday,Yes
2275,2018-05-03,782,19,5.8,99.0956032381981,0.9932517730102833,2000,-3.0,0.019802627296179712,0.0,0.0,Spring,No Holiday,Yes
2276,2018-05-03,578,20,4.3,108.042714124229,0.832909122935104,2000,-3.4,0.0,0.0,0.0,Spring,No Holiday,Yes
2277,2018-05-03,533,21,3.1,112.56332442996931,0.9162907318741551,2000,-4.1,0.0,0.0,0.0,Spring,No Holiday,Yes
2278,2018-05-03,466,22,2.3,121.6944911996837,0.6931471805599453,2000,-4.0,0.0,0.0,0.0,Spring,No Holiday,Yes
2279,2018-05-03,274,23,1.9,114.83502079915532,0.832909122935104,2000,-5.0,0.0,0.0,0.0,Spring,No Holiday,Yes
2280,2018-06-03,224,0,1.3,135.60499884996793,0.5877866649021191,2000,-3.7,0.0,0.0,0.0,Spring,No Holiday,Yes
2281,2018-06-03,188,1,0.8,130.94058172487644,0.5877866649021191,2000,-4.6,0.0,0.0,0.0,Spring,No Holiday,Yes
2282,2018-06-03,122,2,0.3,140.29614936962741,0.6418538861723948,1999,-4.3,0.0,0.0,0.0,Spring,No Holiday,Yes
2283,2018-06-03,82,3,0.1,140.29614936962741,0.33647223662121295,2000,-4.5,0.0,0.0,0.0,Spring,No Holiday,Yes
2284,2018-06-03,79,4,-0.5,149.75629613303573,0.4700036292457356,1967,-4.3,0.0,0.0,0.0,Spring,No Holiday,Yes
2285,2018-06-03,80,5,-0.9,156.91735520671642,0.4700036292457356,1687,-4.2,0.0,0.0,0.0,Spring,No Holiday,Yes
2286,2018-06-03,214,6,-1.0,154.52418569455884,0.33647223662121295,1578,-4.5,0.0,0.0,0.0,Spring,No Holiday,Yes
2287,2018-06-03,583,7,-1.0,156.91735520671642,0.4700036292457356,1484,-4.3,0.0,0.0,0.0,Spring,No Holiday,Yes
2288,2018-06-03,997,8,-0.7,152.13714480502273,0.6931471805599453,1461,-4.4,0.18232155679395465,0.0,0.0,Spring,No Holiday,Yes
2289,2018-06-03,556,9,1.2,119.40069923515469,0.5877866649021191,1338,-5.2,0.6151856390902334,0.0,0.0,Spring,No Holiday,Yes
2290,2018-06-03,380,10,3.7,94.6709316025283,0.832909122935104,1596,-5.5,0.9400072584914712,0.0,0.0,Spring,No Holiday,Yes
2291,2018-06-03,475,11,6.3,73.07916844050303,0.832909122935104,1519,-6.0,1.1378330018213911,0.0,0.0,Spring,No Holiday,Yes
2292,2018-06-03,504,12,8.5,58.554900135344916,1.0647107369924282,1876,-6.4,1.2669476034873244,0.0,0.0,Spring,No Holiday,Yes
2293,2018-06-03,528,13,9.3,44.603535095374504,1.1631508098056809,1816,-8.7,1.2947271675944,0.0,0.0,Spring,No Holiday,Yes
2294,2018-06-03,567,14,9.2,44.603535095374504,1.3609765531356006,1880,-8.8,1.199964782928397,0.0,0.0,Spring,No Holiday,Yes
2295,2018-06-03,616,15,10.1,38.82612372324745,1.0296194171811581,1839,-9.6,1.1378330018213911,0.0,0.0,Spring,No Holiday,Yes
2296,2018-06-03,680,16,10.6,42.66326267763133,1.0647107369924282,1955,-8.1,1.0116009116784799,0.0,0.0,Spring,No Holiday,Yes
2297,2018-06-03,883,17,10.2,44.603535095374504,1.33500106673234,1826,-8.0,0.7975071958841881,0.0,0.0,Spring,No Holiday,Yes
2298,2018-06-03,1246,18,8.7,46.55771888848492,1.4350845252893227,2000,-8.8,0.3987761199573678,0.0,0.0,Spring,No Holiday,Yes
2299,2018-06-03,833,19,7.1,50.50630282883184,1.308332819650179,2000,-9.3,0.019802627296179712,0.0,0.0,Spring,No Holiday,Yes
2300,2018-06-03,666,20,6.1,52.499999999999986,1.33500106673234,2000,-9.8,0.0,0.0,0.0,Spring,No Holiday,Yes
2301,2018-06-03,625,21,5.5,56.52459465749672,1.4350845252893227,1995,-9.5,0.0,0.0,0.0,Spring,No Holiday,Yes
2302,2018-06-03,514,22,4.5,70.97244300775598,0.832909122935104,1871,-7.9,0.0,0.0,0.0,Spring,No Holiday,Yes
2303,2018-06-03,361,23,3.5,79.45894297935381,0.6418538861723948,1905,-7.6,0.0,0.0,0.0,Spring,No Holiday,Yes
2304,2018-07-03,289,0,2.8,81.60480049109367,0.9932517730102833,1493,-7.9,0.0,0.0,0.0,Spring,No Holiday,Yes
2305,2018-07-03,194,1,2.8,83.76000879410822,1.0986122886681098,1709,-7.6,0.0,0.0,0.0,Spring,No Holiday,Yes
2306,2018-07-03,134,2,2.6,92.47124730733495,0.832909122935104,1962,-6.8,0.0,0.0,0.0,Spring,No Holiday,Yes
2307,2018-07-03,92,3,2.7,103.55317870721358,0.9162907318741551,1989,-5.4,0.0,0.0,0.0,Spring,No Holiday,Yes
2308,2018-07-03,49,4,2.6,117.11417787791753,0.9932517730102833,1998,-4.1,0.0,0.0,0.0,Spring,No Holiday,Yes
2309,2018-07-03,97,5,2.5,121.6944911996837,0.832909122935104,1987,-3.8,0.0,0.0,0.0,Spring,No Holiday,Yes
2310,2018-07-03,232,6,2.4,126.30352534681822,1.0296194171811581,1989,-3.5,0.0,0.0,0.0,Spring,No Holiday,Yes
2311,2018-07-03,598,7,2.2,126.30352534681822,1.0647107369924282,2000,-3.7,0.0,0.0,0.0,Spring,No Holiday,Yes
2312,2018-07-03,1032,8,2.6,121.6944911996837,0.9555114450274363,1857,-3.7,0.13102826240640408,0.0,0.0,Spring,No Holiday,Yes
2313,2018-07-03,566,9,3.8,110.29918808998512,1.0986122886681098,1785,-3.7,0.3987761199573678,0.0,0.0,Spring,No Holiday,Yes
2314,2018-07-03,410,10,5.2,96.87909298386184,0.9162907318741551,1808,-3.8,0.5538851132264376,0.0,0.0,Spring,No Holiday,Yes
2315,2018-07-03,441,11,8.0,77.3226021532681,0.9932517730102833,1909,-3.8,1.007957920399979,0.0,0.0,Spring,No Holiday,Yes
2316,2018-07-03,550,12,9.6,68.87597017275151,1.0296194171811581,1982,-3.7,1.128171090909654,0.0,0.0,Spring,No Holiday,Yes
2317,2018-07-03,509,13,9.9,68.87597017275151,1.0647107369924282,1911,-3.4,0.959350221334602,0.0,0.0,Spring,No Holiday,Yes
2318,2018-07-03,505,14,9.8,66.78995451767659,0.6418538861723948,1908,-3.8,0.6575200029167941,0.0,0.0,Spring,No Holiday,Yes
2319,2018-07-03,620,15,10.2,58.554900135344916,1.1939224684724346,1919,-4.9,0.7839015438284094,0.0,0.0,Spring,No Holiday,Yes
2320,2018-07-03,646,16,10.4,62.65016087475425,1.4350845252893227,1963,-4.0,0.7030975114131134,0.0,0.0,Spring,No Holiday,Yes
2321,2018-07-03,849,17,10.4,64.71461004591777,0.6931471805599453,2000,-3.6,0.5128236264286639,0.0,0.0,Spring,No Holiday,Yes
2322,2018-07-03,1365,18,9.6,75.195950680168,1.0986122886681098,2000,-2.7,0.13102826240640408,0.0,0.0,Spring,No Holiday,Yes
2323,2018-07-03,799,19,8.9,79.45894297935381,1.1939224684724346,2000,-2.7,0.0,0.0,0.0,Spring,No Holiday,Yes
2324,2018-07-03,587,20,8.5,83.76000879410822,0.6931471805599453,1977,-2.4,0.0,0.0,0.0,Spring,No Holiday,Yes
2325,2018-07-03,411,21,7.9,105.794008048961,0.8754687373538999,1975,-0.3,0.0,0.0,0.0,Spring,No Holiday,Yes
2326,2018-07-03,147,22,7.2,114.83502079915532,0.8754687373538999,1928,0.0,0.0,0.0,0.0,Spring,No Holiday,Yes
2327,2018-07-03,48,23,6.0,159.31659119752408,1.0986122886681098,918,2.6,0.0,0.0,0.0,Spring,No Holiday,Yes
2328,2018-08-03,49,0,5.2,168.9730050693092,0.9162907318741551,733,2.5,0.0,0.4054651081081644,0.0,Spring,No Holiday,Yes
2329,2018-08-03,23,1,4.7,176.27616670762777,0.5306282510621704,717,2.5,0.0,0.0,0.0,Spring,No Holiday,Yes
2330,2018-08-03,19,2,4.2,181.17310954572713,0.6418538861723948,553,2.3,0.0,0.0,0.0,Spring,No Holiday,Yes
2331,2018-08-03,12,3,3.8,186.0921123226208,0.5877866649021191,448,2.3,0.0,1.0986122886681098,0.0,Spring,No Holiday,Yes
2332,2018-08-03,8,4,3.3,186.0921123226208,0.832909122935104,682,1.8,0.0,0.0,0.0,Spring,No Holiday,Yes
2333,2018-08-03,17,5,3.1,186.0921123226208,0.7884573603642702,974,1.6,0.0,0.0,0.0,Spring,No Holiday,Yes
2334,2018-08-03,32,6,3.1,183.62987810536893,0.18232155679395465,903,1.4,0.0,0.9162907318741551,0.0,Spring,No Holiday,Yes
2335,2018-08-03,64,7,3.0,186.0921123226208,0.5306282510621704,578,1.5,0.0,0.0,0.0,Spring,No Holiday,Yes
2336,2018-08-03,88,8,3.0,195.99475764179132,0.262364264467491,444,2.1,0.009950330853168083,0.0,0.0,Spring,No Holiday,Yes
2337,2018-08-03,100,9,3.4,186.0921123226208,0.9162907318741551,386,1.9,0.19062035960864973,0.4054651081081644,0.0,Spring,No Holiday,Yes
2338,2018-08-03,165,10,3.6,181.17310954572713,1.2809338454620642,681,1.7,0.3646431135879093,0.0,0.0,Spring,No Holiday,Yes
2339,2018-08-03,290,11,4.5,166.55009731514585,1.0986122886681098,1226,1.6,0.5481214085096876,0.0,0.0,Spring,No Holiday,Yes
2340,2018-08-03,375,12,5.6,142.65156227631138,1.3862943611198906,1700,0.9,0.636576829071551,0.0,0.0,Spring,No Holiday,Yes
2341,2018-08-03,405,13,6.7,126.30352534681822,1.4350845252893227,1651,0.5,1.0152306797290584,0.0,0.0,Spring,No Holiday,Yes
2342,2018-08-03,452,14,7.7,119.40069923515469,1.2237754316221157,1758,0.8,0.9707789171582248,0.0,0.0,Spring,No Holiday,Yes
2343,2018-08-03,555,15,9.2,99.0956032381981,1.4586150226995167,1896,0.1,1.172482137234565,0.0,0.0,Spring,No Holiday,Yes
2344,2018-08-03,594,16,9.5,105.794008048961,1.410986973710262,994,1.1,0.7419373447293773,0.0,0.0,Spring,No Holiday,Yes
